Unnamed: 0,Time,Lat,Lon,Street,Visibility(km),Wind_Speed(km/h),Precipitation(mm),Astronomical_Twilight,road_closure,Date
13792,06:00:00,40.876325,-73.924639,Henry Hudson Parkway,16.09,19.31,0.0,Day,True,2022-09-14
13793,09:30:00,40.78941,-73.937421,FDR Drive,16.09,8.05,0.0,Day,True,2022-06-14
13794,15:30:00,40.849435,-73.941266,5th Avenue,8.05,0.0,0.0,Day,True,2022-05-04
13795,22:00:00,40.849801,-73.94262900000003,George Washington Bridge,16.09,11.27,0.0,Night,False,2023-01-16
13796,11:00:00,40.80293297748183,-73.93046736681971,Harlem River Drive,14.48,0.0,0.0,Day,True,2022-06-02
13797,11:30:00,40.75098395328163,-73.99061322176941, 7th Avenue,16.09,11.27,0.0,Day,True,2022-05-24
13798,23:30:00,40.766485,-73.996838, 12th Avenue,4.83,4.83,3.05,Night,False,2022-05-14
13799,22:00:00,40.810366,-73.934907,Harlem River Drive North,16.09,0.0,0.0,Night,True,2022-10-06
13800,12:00:00,40.814661,-73.934256,Harlem River Drive North,16.09,,0.0,Day,False,2022-06-24
13801,12:30:00,40.755287,-73.995835,Lincoln Tunnel Expy,12.87,12.87,0.0,Day,True,2022-10-02
13802,18:30:00,40.837723,-73.933836,Harlem River Drive North,16.09,14.48,0.0,Night,False,2023-02-06
13803,20:00:00,40.83271622638305,-73.93520951235801,Harlem River Drive,16.09,19.31,0.0,Night,False,2022-02-27
13804,16:30:00,40.848999,-73.939483,5th Avenue,14.48,14.48,0.0,Day,False,2022-01-17
13805,10:00:00,40.737408,-73.97431800000003,FDR Drive,16.09,4.83,0.0,Day,True,2022-09-08
13806,12:30:00,40.754291,-73.995657, 9th Avenue,16.09,8.05,0.0,Day,False,2022-05-24
13807,06:00:00,40.76335200000001,-73.95373000000002,FDR Drive,16.09,4.83,0.0,Day,True,2022-09-01
13808,19:30:00,40.764119,-73.953037,FDR Drive,16.09,9.66,0.0,Day,False,2022-08-30
13809,10:00:00,40.761097,-73.956103,FDR Drive,16.09,,0.0,Day,False,2022-07-30
13810,14:30:00,40.84609,-73.930366,5th Avenue,16.09,4.83,0.0,Day,True,2022-07-08
13811,23:00:00,40.84609,-73.930366,5th Avenue,16.09,16.09,0.0,Night,True,2022-06-09
13812,13:00:00,40.84968924502921,-73.94211888278035,Cross Bronx Expy,4.83,20.92,0.0,Day,True,2022-03-24
13813,11:30:00,40.782256,-73.92855,Robert F Kennedy Bridge,16.09,0.0,0.0,Day,False,2022-10-08
13814,22:00:00,40.782911,-73.929038,Robert F Kennedy Bridge East,16.09,4.83,0.0,Night,False,2022-09-20
13815,08:00:00,40.820926,-73.943321, W 142nd Street,16.09,8.05,0.0,Day,True,2022-05-18
13816,21:00:00,40.78125,-73.94421899999998,FDR Drive,16.09,4.83,0.0,Day,False,2022-08-06
13817,20:30:00,40.78125,-73.94421899999998,FDR Drive,8.05,4.83,1.52,Day,False,2022-07-05
13818,08:30:00,40.74435,-73.971243,FDR Drive,16.09,9.66,0.0,Day,True,2022-08-31
13819,15:00:00,40.78651786,-73.95244002,Park Avenue,16.09,,0.0,Day,True,2022-06-09
13820,22:30:00,40.79607,-73.97635,Henry Hudson Parkway,16.09,0.0,0.0,Night,False,2022-06-25
13821,12:30:00,40.754976,-73.961961,FDR Drive,11.27,4.83,0.0,Day,True,2022-05-20
13822,12:30:00,40.712898,-74.014038, West Street,1.61,8.05,0.0,Day,False,2022-05-02
13823,15:00:00,40.875973,-73.925454,Henry Hudson Parkway,16.09,16.09,0.0,Day,True,2022-07-29
13824,15:00:00,40.7866,-73.968399, W 88th Street,16.09,4.83,0.0,Day,True,2022-10-06
13825,19:30:00,40.851066,-73.949949,George Washington Bridge,16.09,0.0,0.0,Day,True,2022-07-30
13826,05:00:00,40.850076,-73.944928,George Washington Bridge,16.09,12.87,0.0,Day,True,2022-04-04
13827,13:30:00,40.84874511,-73.93862128,Cross Bronx Expy,16.09,4.83,0.0,Day,True,2022-10-15
13828,14:30:00,40.851449,-73.952134,George Washington Bridge,8.05,19.31,0.25,Day,False,2022-10-04
13829,05:30:00,40.848595,-73.937453,5th Avenue,16.09,0.0,0.0,Day,True,2022-09-20
13830,17:00:00,40.848999,-73.939483,5th Avenue,16.09,4.83,0.0,Day,False,2022-09-10
13831,12:00:00,40.731256,-73.97365500000002,FDR Drive,16.09,24.14,0.0,Day,False,2023-02-03
13832,07:00:00,40.751093,-73.965435,FDR Drive,16.09,4.83,0.0,Day,False,2022-11-03
13833,21:30:00,40.799824,-73.929906,FDR Drive,16.09,4.83,0.0,Night,True,2022-03-08
13834,18:30:00,40.747629,-73.96831,FDR Drive,16.09,25.75,0.0,Day,True,2022-02-25
13835,11:30:00,40.84609,-73.930366,5th Avenue,14.48,11.27,0.0,Day,True,2022-08-26
13836,08:00:00,40.848617,-73.937081,5th Avenue,16.09,0.0,0.0,Day,True,2022-07-26
13837,21:00:00,40.752533,-73.964383,FDR Drive,16.09,9.66,0.0,Day,False,2022-06-10
13838,23:30:00,40.754026,-73.962948,FDR Drive,16.09,20.92,0.0,Night,True,2022-02-27
13839,16:00:00,40.78503,-73.94063100000002,FDR Drive,16.09,14.48,0.0,Day,False,2022-09-27
13840,17:30:00,40.758131,-73.958963,FDR Drive,4.83,,3.3,Day,False,2022-09-19
13841,00:30:00,40.73138,-74.01033199999998, West Street,16.09,12.87,0.0,Night,True,2022-09-17
13842,06:00:00,40.846059,-73.930479,5th Avenue,4.83,9.66,1.27,Day,False,2022-06-09
13843,15:00:00,40.788531,-73.98255,Henry Hudson Parkway,16.09,14.48,0.0,Day,True,2022-03-14
13844,11:30:00,40.819628,-73.93446999999998,Harlem River Drive South,11.27,8.05,0.0,Day,False,2022-05-19
13845,00:00:00,40.809545,-73.934864,Harlem River Drive,16.09,4.83,0.0,Night,False,2022-08-09
13846,09:30:00,40.801964,-73.930072,FDR Drive,16.09,28.97,0.0,Day,False,2022-03-13
13847,19:30:00,40.75771500000001,-73.996486,Lincoln Tunl West,16.09,4.83,0.0,Day,True,2022-06-12
13848,08:30:00,40.754072,-73.998464,Lincoln Tunnel Expy,16.09,9.66,0.0,Day,True,2022-05-23
13849,23:00:00,40.846059,-73.930479,5th Avenue,8.05,0.0,0.25,Night,True,2022-10-31
13850,14:00:00,40.854464,-73.940203,Henry Hudson Parkway,16.09,0.0,0.0,Day,True,2022-09-24
13851,15:30:00,40.774965,-73.958896, E 79th Street,16.09,14.48,0.0,Day,True,2022-09-27
13852,07:30:00,40.798011,-73.919556,Robert F Kennedy Bridge East,16.09,4.83,0.0,Day,True,2022-07-15
13853,22:00:00,40.755673,-74.00575, 12th Avenue,16.09,0.0,0.0,Night,True,2022-09-17
13854,18:30:00,40.799824,-73.929906,FDR Drive,16.09,0.0,0.0,Day,False,2022-10-06
13855,15:00:00,40.784092,-73.942929,FDR Drive,14.48,4.83,0.25,Day,True,2022-09-11
13856,13:00:00,40.724166,-73.973512,FDR Drive,16.09,14.48,0.0,Day,False,2022-04-10
13857,07:30:00,40.746118,-74.007993, 11th Avenue,16.09,4.83,0.0,Day,True,2022-09-20
13858,12:00:00,40.845722,-73.929606,Alexander Hamilton Bridge East,16.09,8.05,0.0,Day,False,2022-08-05
13859,22:00:00,40.76866508,-73.94913554,FDR Drive,16.09,8.05,0.0,Night,True,2022-10-10
13860,16:00:00,40.732461,-73.974083,FDR Drive,16.09,9.66,0.0,Day,False,2022-06-08
13861,23:30:00,40.849935,-73.94415,George Washington Bridge,16.09,0.0,0.0,Night,False,2022-07-16
13862,10:30:00,40.849221,-73.94076700000002,5th Avenue,11.27,9.66,0.0,Day,False,2022-07-01
13863,08:00:00,40.84913,-73.940062,5th Avenue,16.09,0.0,0.0,Day,True,2022-05-26
13864,09:30:00,40.84992527942252,-73.94415736163167,George Washington Bridge,4.83,4.83,0.25,Day,False,2022-05-04
13865,22:30:00,40.785803,-73.93975999999998,FDR Drive,16.09,4.83,0.0,Night,False,2022-10-16
13866,16:30:00,40.811552,-73.934779,Harlem River Drive South,16.09,0.0,0.0,Day,False,2022-09-12
13867,13:30:00,40.799824,-73.929906,FDR Drive,16.09,,0.0,Day,True,2022-07-14
13868,11:00:00,40.797286,-73.975598,Henry Hudson Parkway,16.09,9.66,0.0,Day,True,2022-06-25
13869,06:00:00,40.866041,-73.932955,Henry Hudson Parkway,16.09,8.05,0.0,Day,False,2022-09-19
13870,04:00:00,40.834029,-73.949969,Marginal Street,16.09,0.0,0.0,Night,True,2022-08-22
13871,01:30:00,40.794282,-73.931083,FDR Drive,16.09,9.66,0.0,Night,False,2022-07-05
13872,17:00:00,40.785048,-73.940861,FDR Drive,16.09,20.92,0.0,Day,True,2022-04-06
13873,13:30:00,40.787837,-73.938131,FDR Drive,16.09,0.0,0.0,Day,False,2022-09-17
13874,14:00:00,40.759778,-74.003059, N River Piers,16.09,4.83,0.0,Day,False,2022-09-25
13875,14:30:00,40.757076,-74.00501899999998,West 34th Street,16.09,14.48,0.0,Day,True,2022-09-20
13876,06:00:00,40.757695,-74.004574, 12th Avenue,16.09,0.0,0.0,Day,True,2022-06-21
13877,14:30:00,40.777266,-73.942637,FDR Drive,16.09,8.05,0.0,Day,False,2022-12-12
13878,12:00:00,40.771382,-73.9464,FDR Drive,16.09,0.0,0.0,Day,True,2022-09-12
13879,19:30:00,40.838831662936975,-73.9331710335067,Harlem River Drive,16.09,0.0,0.0,Day,True,2022-05-21
13880,18:00:00,40.802018,-73.931026,Robert F Kennedy Bridge,16.09,,0.0,Day,False,2022-06-16
13881,17:00:00,40.716854,-73.983313,Williamsburg Bridge East,16.09,11.27,0.0,Day,False,2022-02-23
13882,11:30:00,40.747974,-73.968478,Queens Midtown Tunl West,16.09,8.05,0.0,Day,False,2022-07-25
13883,09:00:00,40.845841,-73.931058,5th Avenue,16.09,22.53,0.0,Day,True,2022-02-05
13884,13:30:00,40.767725,-73.949895,FDR Drive,16.09,9.66,0.0,Day,True,2022-05-31
13885,11:00:00,40.810173,-73.96769,Henry Hudson Parkway,16.09,8.05,0.0,Day,True,2022-10-12
13886,21:30:00,40.829961,-73.934924,Harlem River Drive North,16.09,0.0,0.0,Day,False,2022-05-24
13887,12:30:00,40.869283,-73.930499,Henry Hudson Parkway,16.09,12.87,0.0,Day,True,2022-09-08
13888,22:30:00,40.76335200000001,-73.95373000000002,FDR Drive,16.09,4.83,0.0,Night,False,2022-08-01
13889,21:00:00,40.850278,-73.94614,George Washington Bridge,16.09,0.0,0.0,Day,False,2022-05-28
13890,00:30:00,40.811673,-73.934634,Harlem River Drive North,12.87,16.09,0.0,Night,False,2022-09-07
13891,22:00:00,40.80606,-73.93255699999997,Harlem River Drive,16.09,11.27,0.0,Night,True,2022-08-08
13892,08:30:00,40.798437,-73.923302,Robert F Kennedy Bridge,16.09,16.09,0.0,Day,False,2022-12-10
13893,22:30:00,40.79848,-73.923395,Robert F Kennedy Bridge,16.09,0.0,0.0,Night,True,2022-09-17
13894,08:00:00,40.835611,-73.949375,Henry Hudson Parkway,6.44,,0.0,Day,True,2022-05-13
13895,17:30:00,40.869536,-73.93034499999997,Henry Hudson Parkway,16.09,4.83,0.0,Day,False,2022-10-16
13896,19:30:00,40.77924371,-73.94355655,FDR Drive,16.09,8.05,0.0,Day,False,2022-06-30
13897,08:30:00,40.770891,-73.947099,FDR Drive,16.09,14.48,0.0,Day,True,2022-06-18
13898,06:30:00,40.773119,-73.94452199999998,FDR Drive,9.66,12.87,5.33,Day,False,2022-05-02
13899,01:00:00,40.779564,-73.988546,Henry Hudson Parkway,16.09,9.66,0.0,Night,True,2022-10-16
13900,19:30:00,40.77763,-73.989952,Henry Hudson Parkway,16.09,4.83,0.0,Day,False,2022-10-15
13901,08:00:00,40.775747,-73.991328,Henry Hudson Parkway,16.09,4.83,0.0,Day,True,2022-06-11
13902,22:30:00,40.729911,-73.972243,FDR Drive,16.09,4.83,0.0,Night,False,2022-10-14
13903,13:30:00,40.757974,-73.996976,Lincoln Tunl West,16.09,14.48,0.0,Day,True,2022-05-27
13904,03:00:00,40.7588374612772,-73.99915337527275,Lincoln Tunnel,16.09,9.66,0.0,Night,True,2022-03-06
13905,18:30:00,40.813355,-73.934538,Harlem River Drive South,16.09,0.0,0.0,Day,False,2022-10-06
13906,22:00:00,40.7606399057352,-73.95651698077222,FDR Drive,16.09,11.27,0.0,Night,False,2022-02-22
13907,16:00:00,40.786336,-73.92979,Manhattan State Hospital,16.09,8.05,0.0,Day,True,2023-01-01
13908,11:30:00,40.822965,-73.934336,Harlem River Drive North,16.09,0.0,0.0,Day,True,2022-06-02
13909,20:00:00,40.81715941409675,-73.93398642504724,Harlem River Drive,16.09,24.14,0.0,Day,True,2022-04-01
13910,17:30:00,40.79014,-73.926221,Robert F Kennedy Bridge East,16.09,9.66,0.0,Day,True,2022-11-21
13911,14:30:00,40.78746500000001,-73.928664,Robert F Kennedy Bridge East,16.09,12.87,0.0,Day,False,2022-09-29
13912,07:00:00,40.786924,-73.929137,Robert F Kennedy Bridge East,11.27,0.0,0.0,Day,True,2022-06-13
13913,08:30:00,40.791326,-73.925184,Robert F Kennedy Bridge East,16.09,8.05,0.0,Day,True,2022-05-31
13914,12:00:00,40.718208,-74.008892, Worth Street,12.87,0.0,0.0,Day,True,2022-07-01
13915,13:00:00,40.756052,-73.986942, 7th Avenue,1.61,11.27,0.51,Day,False,2022-05-16
13916,20:30:00,40.767417,-73.95004300000002,FDR Drive,16.09,4.83,0.0,Night,False,2022-10-05
13917,13:00:00,40.757491,-73.99040500000002, W 42nd Street,1.61,11.27,0.51,Day,False,2022-05-16
13918,14:00:00,40.745963,-73.972976,Queens Midtown Tunl West,16.09,,0.0,Day,False,2022-09-17
13919,16:30:00,40.802018,-73.931026,Robert F Kennedy Bridge,16.09,16.09,0.0,Day,False,2022-06-10
13920,07:00:00,40.793291,-73.932895,FDR Drive,8.05,14.48,2.54,Day,False,2022-10-04
13921,15:30:00,40.781103,-73.944055,FDR Drive,16.09,4.83,0.0,Day,False,2022-07-14
13922,02:00:00,40.793291,-73.932895,FDR Drive,16.09,4.83,0.0,Night,False,2022-07-05
13923,16:00:00,40.845722,-73.929606,Alexander Hamilton Bridge East,16.09,4.83,0.0,Day,False,2022-12-13
13924,13:00:00,40.729911,-73.972243,FDR Drive,16.09,19.31,0.0,Day,False,2022-12-14
13925,06:00:00,40.75594067554113,-73.9952695366192,Lincoln Tunnel Expy,16.09,8.05,0.0,Day,True,2022-05-23
13926,08:30:00,40.772924,-73.944601,FDR Drive,11.27,9.66,0.0,Day,False,2022-07-01
13927,09:00:00,40.786361,-73.939109,FDR Drive,16.09,4.83,0.0,Day,False,2022-06-27
13928,17:30:00,40.78435063342674,-73.94199013674763,FDR Drive,16.09,4.83,0.0,Day,True,2022-05-04
13929,00:30:00,40.8084261415443,-73.9346301552108,Harlem River Drive South,16.09,0.0,0.0,Night,False,2022-03-05
13930,22:00:00,40.799824,-73.929906,FDR Drive,16.09,0.0,0.0,Night,False,2022-08-10
13931,15:00:00,40.83302,-73.935375,Harlem River Drive South,0.4,24.14,24.38,Day,True,2022-07-16
13932,08:00:00,40.762551,-74.000284,12th Avenue,16.09,4.83,0.0,Day,False,2022-05-16
13933,22:30:00,40.72293300000001,-74.00675, Canal Street,16.09,4.83,0.0,Night,False,2022-05-21
13934,12:00:00,40.716507,-73.97554699999998,FDR Drive,16.09,24.14,0.0,Day,False,2023-02-03
13935,13:30:00,40.753732,-73.997118, W 34th Street,16.09,9.66,0.0,Day,False,2022-05-24
13936,10:00:00,40.71551442,-73.97889733,Williamsburg Bridge,16.09,14.48,0.0,Day,True,2022-10-08
13937,01:30:00,40.716237,-73.981255,Williamsburg Bridge East,16.09,8.05,0.25,Night,False,2022-10-01
13938,01:30:00,40.714787,-73.976411,FDR Drive,16.09,0.0,0.0,Night,True,2022-06-19
13939,03:30:00,40.716237,-73.981255,Williamsburg Bridge East,4.83,4.83,2.29,Night,True,2022-05-15
13940,15:30:00,40.71444,-73.97525999999998,Williamsburg Bridge,16.09,4.83,0.0,Day,True,2022-05-11
13941,22:30:00,40.73740125,-73.97430539,FDR Drive,16.09,4.83,0.0,Night,True,2022-10-14
13942,16:00:00,40.770113,-73.99476999999997,Joe DiMaggio Hwy,16.09,,0.0,Day,True,2022-06-09
13943,00:00:00,40.81336140613168,-73.9345228668502,Harlem River Drive South,16.09,0.0,0.0,Night,False,2022-03-05
13944,05:30:00,40.810722,-73.934985,Harlem River Drive South,16.09,20.92,0.0,Day,True,2022-03-03
13945,21:30:00,40.722421,-73.98719799999998, E Houston Street,16.09,4.83,0.0,Night,True,2022-04-29
13946,05:30:00,40.758583,-73.958648,FDR Drive,16.09,0.0,0.0,Day,True,2022-04-09
13947,21:00:00,40.781103,-73.944055,FDR Drive,16.09,8.05,0.0,Night,False,2022-11-06
13948,12:30:00,40.84541916827752,-73.93053173983607,,16.09,11.27,0.0,Day,True,2022-04-14
13949,21:00:00,40.71562170962946,-73.99574160540581,Manhattan Bridge,16.09,4.83,0.0,Day,True,2022-05-01
13950,09:00:00,40.797235,-73.929342,FDR Drive,4.83,4.83,0.0,Day,False,2022-11-01
13951,19:00:00,40.797235,-73.929342,FDR Drive,16.09,9.66,0.0,Day,True,2022-09-29
13952,21:00:00,40.84937,-73.94078499999998,Trans-Manhattan Expressway,16.09,9.66,0.0,Day,True,2022-06-09
13953,22:30:00,40.848688,-73.937352,5th Avenue,16.09,4.83,0.0,Night,False,2022-04-08
13954,17:00:00,40.848999,-73.939483,5th Avenue,16.09,4.83,0.0,Day,False,2022-01-23
13955,19:30:00,40.7588374612772,-73.99915337527275,Lincoln Tunnel,16.09,11.27,0.0,Night,False,2022-03-08
13956,16:00:00,40.737652,-74.010029,West Street,16.09,4.83,0.0,Day,False,2022-09-16
13957,15:30:00,40.77792,-73.94297900000002,FDR Drive,8.05,,0.25,Day,False,2023-01-25
13958,00:30:00,40.71990200000001,-74.002583, Canal Street,14.48,0.0,0.0,Night,False,2022-06-26
13959,22:30:00,40.795226,-73.9773,Henry Hudson Parkway,16.09,0.0,0.0,Night,False,2022-06-25
13960,17:00:00,40.78941,-73.937421,FDR Drive,16.09,20.92,0.0,Day,False,2022-04-06
13961,05:00:00,40.79263329,-73.92403007,Robert F Kennedy Bridge,16.09,14.48,0.0,Night,False,2022-11-20
13962,11:00:00,40.780843,-73.944126,FDR Drive,16.09,,0.0,Day,False,2022-08-24
13963,10:30:00,40.773119,-73.94452199999998,FDR Drive,11.27,14.48,0.0,Day,False,2022-01-02
13964,00:00:00,40.817582,-73.933987,Harlem River Drive North,16.09,0.0,0.0,Night,True,2022-05-16
13965,17:30:00,40.858861,-73.92295899999998,Harlem River Drive,1.61,0.0,1.27,Day,False,2022-05-20
13966,07:30:00,40.799824,-73.929906,FDR Drive,16.09,0.0,0.0,Day,True,2022-08-25
13967,23:00:00,40.817947,-73.961732,Henry Hudson Parkway,16.09,4.83,0.0,Night,False,2022-09-29
13968,22:00:00,40.820152,-73.959677,Henry Hudson Parkway,16.09,0.0,0.0,Day,False,2022-07-07
13969,18:30:00,40.846149,-73.93089499999998,5th Avenue,16.09,14.48,0.0,Day,False,2022-09-13
13970,21:30:00,40.806579,-73.933371,Harlem River Drive South,16.09,8.05,0.0,Night,False,2022-10-10
13971,12:30:00,40.758838,-73.99972700000002, 11th Avenue,16.09,16.09,0.0,Day,True,2022-06-17
13972,04:30:00,40.86603999118392,-73.93295645678552,Henry Hudson Parkway,16.09,27.36,0.0,Night,False,2022-02-28
13973,22:30:00,40.797286,-73.975598,Henry Hudson Parkway,16.09,4.83,0.0,Night,True,2022-08-27
13974,17:00:00,40.79728960971453,-73.97559285128605,Henry Hudson Parkway,3.22,0.0,0.0,Day,False,2022-02-07
13975,13:30:00,40.715302,-73.978298,Williamsburg Bridge,3.22,9.66,0.25,Day,False,2022-05-02
13976,13:30:00,40.828085,-73.93405200000002,Macombs Dam Bridge,16.09,9.66,0.0,Day,True,2022-04-30
13977,14:30:00,40.758037,-74.00401600000002,12th Avenue,16.09,14.48,0.0,Day,False,2022-09-20
13978,12:00:00,40.772518,-73.94511899999998,FDR Drive,1.61,12.87,0.0,Day,True,2022-05-02
13979,21:30:00,40.828004,-73.93467700000002,Harlem River Drive,16.09,0.0,0.0,Day,True,2022-05-29
13980,12:00:00,40.79831957797623,-73.9230215545944,Robert F Kennedy Bridge,9.66,0.0,0.0,Day,False,2022-05-19
13981,16:00:00,40.801964,-73.930072,FDR Drive,4.83,0.0,0.0,Day,True,2022-09-06
13982,08:00:00,40.850266,-73.945263,George Washington Bridge,16.09,0.0,0.0,Day,False,2022-12-17
13983,12:00:00,40.847867,-73.934797, Saint Nicholas Avenue,16.09,8.05,0.0,Day,False,2022-08-05
13984,18:00:00,40.777165,-73.942738,FDR Drive,16.09,19.31,0.0,Day,False,2022-08-09
13985,19:00:00,40.844739,-73.945037,Henry Hudson Parkway,16.09,4.83,0.0,Day,True,2022-09-02
13986,04:00:00,40.820971,-73.95881800000002,Henry Hudson Parkway,16.09,12.87,0.0,Night,False,2022-02-27
13987,15:00:00,40.773382,-73.99293399999998,Henry Hudson Parkway,16.09,9.66,0.0,Day,False,2022-08-30
13988,22:30:00,40.787297,-73.983013,Henry Hudson Parkway,16.09,11.27,0.0,Night,False,2022-07-28
13989,16:30:00,40.816972,-73.93400799999998,Harlem River Drive North,16.09,11.27,0.0,Day,False,2022-08-27
13990,11:30:00,40.849935,-73.94415,George Washington Bridge,16.09,0.0,0.0,Day,True,2022-05-30
13991,17:00:00,40.799824,-73.929906,FDR Drive,16.09,0.0,0.0,Day,True,2022-09-12
13992,13:30:00,40.799824,-73.929906,FDR Drive,16.09,8.05,0.0,Day,False,2022-08-27
13993,13:00:00,40.799824,-73.929906,FDR Drive,16.09,0.0,0.0,Day,True,2022-08-14
13994,17:30:00,40.799824,-73.929906,FDR Drive,16.09,0.0,0.0,Day,False,2022-08-07
13995,12:00:00,40.807672,-73.934223,Harlem River Drive South,16.09,,0.0,Day,True,2022-05-26
13996,19:30:00,40.84190200000001,-73.945374,Henry Hudson Parkway,16.09,9.66,0.0,Night,True,2022-01-13
13997,22:00:00,40.849221,-73.94076700000002,5th Avenue,9.66,11.27,0.51,Night,False,2022-10-03
13998,19:30:00,40.847166,-73.93416500000002,5th Avenue,16.09,14.48,0.0,Day,False,2022-09-30
13999,21:30:00,40.848079,-73.93625899999998,5th Avenue,16.09,14.48,0.0,Day,False,2022-06-09
14000,06:00:00,40.780843,-73.944126,FDR Drive,6.44,0.0,0.0,Day,True,2022-11-01
14001,09:30:00,40.738236,-73.97369599999998,FDR Drive,16.09,4.83,0.0,Day,False,2022-03-16
14002,08:00:00,40.744214,-73.971485,FDR Drive,16.09,14.48,0.0,Day,True,2022-09-23
14003,16:30:00,40.74761509875896,-73.96853327715887,FDR Drive,16.09,12.87,0.0,Day,True,2022-04-29
14004,15:30:00,40.782913,-73.943816,FDR Drive,16.09,9.66,0.0,Day,True,2022-10-12
14005,11:00:00,40.769523,-73.948229,FDR Drive,16.09,8.05,0.0,Day,False,2022-07-14
14006,13:30:00,40.746065,-73.988615, W 29th Street,16.09,8.05,0.0,Day,False,2022-06-20
14007,19:30:00,40.815042,-73.934213,Harlem River Drive North,16.09,4.83,0.0,Day,False,2022-05-29
14008,19:30:00,40.766085,-73.951262,FDR Drive,16.09,8.05,0.0,Day,True,2022-05-26
14009,09:30:00,40.712037,-73.977915,FDR Drive,16.09,19.31,0.0,Day,False,2022-10-02
14010,16:00:00,40.706225,-74.00279,FDR Drive,16.09,9.66,0.0,Day,False,2022-08-04
14011,21:30:00,40.753277,-73.963454,FDR Drive,16.09,0.0,0.0,Night,True,2022-10-08
14012,15:00:00,40.823199,-73.95725999999998,Henry Hudson Parkway,14.48,,0.0,Day,True,2022-07-01
14013,20:30:00,40.793361,-73.93300500000002,FDR Drive,16.09,0.0,0.0,Day,True,2022-05-18
14014,16:00:00,40.799824,-73.929906,FDR Drive,8.05,4.83,0.51,Day,True,2022-03-07
14015,08:00:00,40.72164,-73.993587, Bowery,9.66,12.87,0.0,Day,False,2022-05-13
14016,17:30:00,40.728101,-73.971678,FDR Drive,3.22,4.83,0.76,Day,False,2022-10-13
14017,12:00:00,40.759412,-74.003024, 12th Avenue,16.09,22.53,0.0,Day,True,2022-09-23
14018,14:30:00,40.758551,-74.003664, 12th Avenue,16.09,14.48,0.0,Day,False,2022-09-20
14019,05:30:00,40.849325,-73.941301,5th Avenue,16.09,,0.0,Day,True,2022-04-27
14020,13:00:00,40.724921,-73.990342,Joey Ramone Place,16.09,8.05,0.0,Day,True,2022-06-30
14021,09:30:00,40.798868,-73.924171,Robert F Kennedy Bridge,16.09,22.53,0.0,Day,False,2022-04-29
14022,18:00:00,40.735224,-73.974796,FDR Drive,16.09,4.83,0.0,Day,True,2022-08-20
14023,08:00:00,40.707314,-74.01566700000002,I-478 West,16.09,20.92,0.0,Day,True,2022-11-14
14024,14:00:00,40.745604,-73.973451,Queens Midtown Tunl East,4.83,14.48,0.0,Day,True,2022-05-02
14025,18:30:00,40.849381,-73.941558,US-1 North,16.09,0.0,0.0,Day,False,2022-03-14
14026,20:00:00,40.785702466770246,-73.9837682243634,Henry Hudson Parkway,16.09,11.27,0.0,Night,True,2022-02-17
14027,00:00:00,40.744545,-74.008475, N River Piers,16.09,0.0,0.0,Night,True,2022-05-22
14028,21:00:00,40.793902,-73.932025,FDR Drive,16.09,0.0,0.0,Day,False,2022-06-29
14029,13:30:00,40.828085,-73.93405200000002,Macombs Dam Bridge,16.09,9.66,0.0,Day,True,2022-04-30
14030,06:30:00,40.804075,-73.932672, 2nd Avenue,16.09,0.0,0.0,Day,False,2022-08-24
